"지점","지점명","일시","기온(°C)","풍속(m/s)","풍향(16방위)","습도(%)","전운량(10분위)","dangjin"
"129","서산","2020-04-13 01:00","7.3","2.4","20","61","8","0"
"129","서산","2020-04-13 02:00","8","2.9","20","52","9","0"
"129","서산","2020-04-13 03:00","6.7","2.2","50","50","1","0"
"129","서산","2020-04-13 04:00","5.6","1.4","20","55","0","0"
"129","서산","2020-04-13 05:00","4.9","1.4","360","61","0","0"
"129","서산","2020-04-13 06:00","4.5","1.5","20","62","5","0"
"129","서산","2020-04-13 07:00","4.8","1.8","20","63","2","0"
"129","서산","2020-04-13 08:00","7.1","1.6","360","56","8","0"
"129","서산","2020-04-13 09:00","9.3","2.9","20","44","6","0"
"129","서산","2020-04-13 10:00","11.7","3","20","37","7","0"
"129","서산","2020-04-13 11:00","12.5","4.6","320","37","6","0"
"129","서산","2020-04-13 12:00","13.1","4","360","32","6","0"
"129","서산","2020-04-13 13:00","14.1","3.4","360","28","5","76"
"129","서산","2020-04-13 14:00","15.3","4.2","340","24","2","226"
"129","서산","2020-04-13 15:00","16.1","5.1","340","24","6","415"
"129","서산","2020-04-13 16:00","16.4","4.7","320","22","3","613"
"129","서산","2020-04-13 17:00","15.9","4.3","320","25","0","708"
"129","서산","2020-04-13 18:00","14.8","3.7","290","30","6","770"
"129","서산","2020-04-13 19:00","12.6","1.6","290","33","3","783"
"129","서산","2020-04-13 20:00","10.4","1.3","20","39","0","667"
"129","서산","2020-04-13 21:00","10.7","0.9","230","34","4","661"
"129","서산","2020-04-13 22:00","8.9","0.9","180","44","6","491"
"129","서산","2020-04-13 23:00","7","0.4","0","53","3","269"
"129","서산","2020-04-14 00:00","5.1","0.3","0","64","7","50"
"129","서산","2020-04-14 01:00","4","0.2","0","67","0","0"
"129","서산","2020-04-14 02:00","3.5","0","0","72","5","0"
"129","서산","2020-04-14 03:00","2.6","0.1","0","74","6","0"
"129","서산","2020-04-14 04:00","2.2","0.2","0","80","6","0"
"129","서산","2020-04-14 05:00","1.8","0","0","80","8","0"
"129","서산","2020-04-14 06:00","1.1","0.5","230","82","1","0"
"129","서산","2020-04-14 07:00","2.4","0.2","0","81","10","0"
"129","서산","2020-04-14 08:00","6.5","1.1","230","73","7","0"
"129","서산","2020-04-14 09:00","10.9","1.9","200","62","0","0"
"129","서산","2020-04-14 10:00","13.3","2.2","200","46","0","0"
"129","서산","2020-04-14 11:00","15.4","1.8","180","37","0","0"
"129","서산","2020-04-14 12:00","17.1","2.3","180","29","0","0"
"129","서산","2020-04-14 13:00","18.3","3.1","230","26","1","54"
"129","서산","2020-04-14 14:00","18.6","4.8","230","22","0","259"
"129","서산","2020-04-14 15:00","18.5","4.6","250","18","0","467"
"129","서산","2020-04-14 16:00","17.7","4.1","250","26","5","627"
"129","서산","2020-04-14 17:00","16.8","3.4","250","26","5","735"
"129","서산","2020-04-14 18:00","15.5","3.1","230","31","0","785"
"129","서산","2020-04-14 19:00","11.8","2.9","230","50","6","802"
"129","서산","2020-04-14 20:00","9.6","1.5","200","62","2","772"
"129","서산","2020-04-14 21:00","8.2","0.9","180","67","3","664"
"129","서산","2020-04-14 22:00","7.4","0.3","0","68","6","475"
"129","서산","2020-04-14 23:00","5.9","0.2","0","78","4","261"
"129","서산","2020-04-15 00:00","4.9","0","0","79","0","50"
"129","서산","2020-04-15 01:00","4.3","0","0","80","0","0"
"129","서산","2020-04-15 02:00","4","0.3","0","82","0","0"
"129","서산","2020-04-15 03:00","3.5","0.2","0","78","2","0"
"129","서산","2020-04-15 04:00","3","0.1","0","80","4","0"
"129","서산","2020-04-15 05:00","2.8","0","0","85","8","0"
"129","서산","2020-04-15 06:00","2.4","0","0","84","6","0"
"129","서산","2020-04-15 07:00","3.1","0.1","0","83","4","0"
"129","서산","2020-04-15 08:00","7.2","0","0","66","5","0"
"129","서산","2020-04-15 09:00","11.6","1.1","180","41","7","0"
"129","서산","2020-04-15 10:00","14.4","1.4","250","31","7","0"
"129","서산","2020-04-15 11:00","16.6","1","140","23","6","0"
"129","서산","2020-04-15 12:00","18.7","1.4","360","22","7","3"
"129","서산","2020-04-15 13:00","20.2","1.7","250","19","7","77"
"129","서산","2020-04-15 14:00","19.7","3.6","250","27","7","230"
"129","서산","2020-04-15 15:00","18.5","4.1","320","19","7","439"
"129","서산","2020-04-15 16:00","18.5","3","320","22","7","544"
"129","서산","2020-04-15 17:00","17.4","3.7","320","22","5","671"
"129","서산","2020-04-15 18:00","16","4.3","270","23","5","684"
"129","서산","2020-04-15 19:00","14","1.8","340","26","6","625"
"129","서산","2020-04-15 20:00","11.5","0.2","0","32","6","588"
"129","서산","2020-04-15 21:00","9.7","0","0","44","6","558"
"129","서산","2020-04-15 22:00","8.4","0.2","0","50","4","400"
"129","서산","2020-04-15 23:00","7.2","0","0","59","6","173"
"129","서산","2020-04-16 00:00","6.6","0","0","59","7","29"
"129","서산","2020-04-16 01:00","5.7","0.1","0","64","6","0"
"129","서산","2020-04-16 02:00","5.1","0.4","0","72","0","0"
"129","서산","2020-04-16 03:00","4.5","0","0","71","2","0"
"129","서산","2020-04-16 04:00","3.7","1.1","70","75","2","0"
"129","서산","2020-04-16 05:00","4.1","1","20","72","0","0"
"129","서산","2020-04-16 06:00","4","0.5","290","69","2","0"
"129","서산","2020-04-16 07:00","5","0.1","0","67","6","0"
"129","서산","2020-04-16 08:00","9.6","0.6","340","53","6","0"
"129","서산","2020-04-16 09:00","13.5","1.4","250","35","1","0"
"129","서산","2020-04-16 10:00","17.1","2.3","200","30","0","0"
"129","서산","2020-04-16 11:00","18.9","4.7","200","25","0","0"
"129","서산","2020-04-16 12:00","20","5.1","200","23","0","1"
"129","서산","2020-04-16 13:00","20.7","5.7","200","18","0","68"
"129","서산","2020-04-16 14:00","21.5","5.6","200","16","0","232"
"129","서산","2020-04-16 15:00","22.3","4.2","200","17","1","423"
"129","서산","2020-04-16 16:00","21.7","4.4","250","27","1","577"
"129","서산","2020-04-16 17:00","19.6","2.8","250","35","6","684"
"129","서산","2020-04-16 18:00","18","3","230","40","7","733"
"129","서산","2020-04-16 19:00","16.2","2.5","200","47","6","711"
"129","서산","2020-04-16 20:00","14.4","1","160","57","7","685"
"129","서산","2020-04-16 21:00","13.1","0","0","63","10","559"
"129","서산","2020-04-16 22:00","13","0.3","0","64","9","371"
"129","서산","2020-04-16 23:00","13","1.2","20","64","9","144"
"129","서산","2020-04-17 00:00","13.3","1","20","61","10","34"
"129","서산","2020-04-17 01:00","12.4","0.1","0","71","10","0"
"129","서산","2020-04-17 02:00","12.7","1.1","160","67","10","0"
"129","서산","2020-04-17 03:00","12.7","0.8","20","67","9","0"
"129","서산","2020-04-17 04:00","13.1","3.1","230","65","4","0"
"129","서산","2020-04-17 05:00","11.7","1.9","200","83","10","0"
"129","서산","2020-04-17 06:00","10.9","1.5","110","93","8","0"
"129","서산","2020-04-17 07:00","11.6","3.4","140","77","10","0"
"129","서산","2020-04-17 08:00","11.2","3.5","140","80","10","0"
"129","서산","2020-04-17 09:00","13.4","5.3","160","70","9","0"
"129","서산","2020-04-17 10:00","14.1","4.8","180","66","10","0"
"129","서산","2020-04-17 11:00","14.5","4.5","180","67","10","0"
"129","서산","2020-04-17 12:00","16.1","6.6","180","62","8","0"
"129","서산","2020-04-17 13:00","17","7.5","180","60","8","0"
"129","서산","2020-04-17 14:00","16.4","5.7","200","66","8","70"
"129","서산","2020-04-17 15:00","16.6","5.6","250","68","6","118"
"129","서산","2020-04-17 16:00","15.1","3.9","200","73","8","86"
"129","서산","2020-04-17 17:00","14.6","2.2","200","74","8","19"
"129","서산","2020-04-17 18:00","14.3","2.5","200","73","3","244"
"129","서산","2020-04-17 19:00","13.3","2.7","230","80","0","374"
"129","서산","2020-04-17 20:00","11.6","3.8","270","88","8","429"
"129","서산","2020-04-17 21:00","11","1.9","290","88","7","209"
"129","서산","2020-04-17 22:00","10.7","1.7","290","85","7","81"
"129","서산","2020-04-17 23:00","9.7","1.9","320","88","8","178"
"129","서산","2020-04-18 00:00","9.4","2.6","290","91","7","30"
"129","서산","2020-04-18 01:00","9.1","0.7","270","96","5","0"
"129","서산","2020-04-18 02:00","9.2","1.7","320","95","8","0"
"129","서산","2020-04-18 03:00","9.1","2","290","96","9","0"
"129","서산","2020-04-18 04:00","8.9","1.3","270","97","9","0"
"129","서산","2020-04-18 05:00","9.1","1.3","270","97","9","0"
"129","서산","2020-04-18 06:00","9.5","1.8","290","97","9","0"
"129","서산","2020-04-18 07:00","9.7","2","290","96","9","0"
"129","서산","2020-04-18 08:00","10.4","2.2","290","86","7","0"
"129","서산","2020-04-18 09:00","12.1","1.7","290","73","8","0"
"129","서산","2020-04-18 10:00","13.4","2.4","320","66","5","0"
"129","서산","2020-04-18 11:00","15.6","1.7","340","54","6","0"
"129","서산","2020-04-18 12:00","16.1","3.6","290","52","5","19"
"129","서산","2020-04-18 13:00","16.4","3.8","320","53","4","95"
"129","서산","2020-04-18 14:00","17.5","4.2","320","46","2","194"
"129","서산","2020-04-18 15:00","17.6","2.9","320","41","1","385"
"129","서산","2020-04-18 16:00","17.6","3.2","320","37","0","540"
"129","서산","2020-04-18 17:00","17.4","3.5","320","39","0","734"
"129","서산","2020-04-18 18:00","16.5","3","320","41","0","793"
"129","서산","2020-04-18 19:00","10.9","2.9","180","79","1","806"
"129","서산","2020-04-18 20:00","8.8","1.6","180","92","4","759"
"129","서산","2020-04-18 21:00","8.3","1.3","200","95","3","654"
"129","서산","2020-04-18 22:00","8.1","0.9","160","97","4","493"
"129","서산","2020-04-18 23:00","7.8","0.5","50","97","5","273"
"129","서산","2020-04-19 00:00","7.7","0.5","70","97","10","53"
"129","서산","2020-04-19 01:00","7.5","1.3","180","97","7","0"
"129","서산","2020-04-19 02:00","7.1","1","200","97","10","0"
"129","서산","2020-04-19 03:00","7.1","0.6","140","97","10","0"
"129","서산","2020-04-19 04:00","7.2","0.7","360","97","10","0"
"129","서산","2020-04-19 05:00","7.6","0.1","0","97","10","0"
"129","서산","2020-04-19 06:00","8.2","1.1","250","97","10","0"
"129","서산","2020-04-19 07:00","10.2","1.3","20","89","9","0"
"129","서산","2020-04-19 08:00","12.1","0.3","0","76","10","0"
"129","서산","2020-04-19 09:00","13.2","0.9","270","72","10","0"
"129","서산","2020-04-19 10:00","14.7","2","70","60","10","0"
"129","서산","2020-04-19 11:00","14.6","1.8","70","61","10","0"
"129","서산","2020-04-19 12:00","14.8","2.5","90","58","10","6"
"129","서산","2020-04-19 13:00","14.9","2.7","90","58","10","82"
"129","서산","2020-04-19 14:00","12.9","1.5","140","76","10","66"
"129","서산","2020-04-19 15:00","11.7","0.8","50","87","10","100"
"129","서산","2020-04-19 16:00","11","1.8","20","94","10","105"
"129","서산","2020-04-19 17:00","10.7","1.7","20","97","10","151"
"129","서산","2020-04-19 18:00","10.5","0.7","320","97","10","101"
"129","서산","2020-04-19 19:00","10.2","1.8","50","97","10","106"
"129","서산","2020-04-19 20:00","10.1","1.9","50","96","10","64"
"129","서산","2020-04-19 21:00","10.2","2.2","50","94","10","19"
"129","서산","2020-04-19 22:00","10.1","2","50","93","10","0"
"129","서산","2020-04-19 23:00","9.9","1.7","50","92","8","0"
"129","서산","2020-04-20 00:00","9.7","1.8","50","91","8","0"
"129","서산","2020-04-20 01:00","9.6","1.5","50","89","8","0"
"129","서산","2020-04-20 02:00","9.5","0.8","20","90","8","0"
"129","서산","2020-04-20 03:00","9.2","0.5","20","92","10","0"
"129","서산","2020-04-20 04:00","9.1","0.3","0","92","10","0"
"129","서산","2020-04-20 05:00","9","0.8","70","93","10","0"
"129","서산","2020-04-20 06:00","8.8","0.3","0","95","10","0"
"129","서산","2020-04-20 07:00","8.7","0.9","200","97","4","0"
"129","서산","2020-04-20 08:00","10.7","1.7","160","85","6","0"
"129","서산","2020-04-20 09:00","12","3.1","230","77","6","0"
"129","서산","2020-04-20 10:00","12.8","4.1","230","74","9","0"
"129","서산","2020-04-20 11:00","13.9","4","200","65","8","0"
"129","서산","2020-04-20 12:00","12.7","5.4","230","75","8","9"
"129","서산","2020-04-20 13:00","11.3","5.1","230","78","9","91"
"129","서산","2020-04-20 14:00","10","5.3","230","93","10","210"
"129","서산","2020-04-20 15:00","10","4.4","230","96","10","383"
"129","서산","2020-04-20 16:00","10.9","3.4","250","96","10","345"
"129","서산","2020-04-20 17:00","12.1","5.4","290","64","4","310"
"129","서산","2020-04-20 18:00","10.9","5.4","290","58","0","37"
"129","서산","2020-04-20 19:00","9.4","5.8","290","64","0","36"
"129","서산","2020-04-20 20:00","8.7","4.3","290","67","0","178"
"129","서산","2020-04-20 21:00","8.3","4","290","70","0","307"
"129","서산","2020-04-20 22:00","8","3.1","290","71","3","379"
"129","서산","2020-04-20 23:00","7.6","2.5","290","73","2","299"
"129","서산","2020-04-21 00:00","6.3","2.3","230","82","0","67"
"129","서산","2020-04-21 01:00","4.8","0.7","160","90","4","0"
"129","서산","2020-04-21 02:00","5.3","1.7","200","89","5","0"
"129","서산","2020-04-21 03:00","5.4","1.5","180","90","8","0"
"129","서산","2020-04-21 04:00","5","0.7","250","91","3","0"
"129","서산","2020-04-21 05:00","5.7","0.8","230","87","0","0"
"129","서산","2020-04-21 06:00","6.8","2.2","250","84","0","0"
"129","서산","2020-04-21 07:00","7.5","2.7","230","84","0","0"
"129","서산","2020-04-21 08:00","9.5","3.8","250","72","4","0"
"129","서산","2020-04-21 09:00","10.5","5.1","270","57","4","0"
"129","서산","2020-04-21 10:00","10.4","6","290","42","2","0"
"129","서산","2020-04-21 11:00","10.3","6.8","290","42","7","0"
"129","서산","2020-04-21 12:00","11","6.9","270","36","7","0"
"129","서산","2020-04-21 13:00","11","7.4","270","29","0","55"
"129","서산","2020-04-21 14:00","10.4","6.5","270","30","7","253"
"129","서산","2020-04-21 15:00","10.4","7","270","33","6","470"
"129","서산","2020-04-21 16:00","9.5","7.4","290","38","4","619"
"129","서산","2020-04-21 17:00","9.2","8.3","290","39","7","806"
"129","서산","2020-04-21 18:00","7.3","7.9","290","38","6","867"
"129","서산","2020-04-21 19:00","6.4","5.9","290","38","6","758"
"129","서산","2020-04-21 20:00","5.9","7.1","270","38","7","816"
"129","서산","2020-04-21 21:00","6","5.1","290","43","7","706"
"129","서산","2020-04-21 22:00","5.7","4.6","290","42","7","448"
"129","서산","2020-04-21 23:00","5.7","4.4","290","39","5","215"
"129","서산","2020-04-22 00:00","5.6","3.4","270","42","7","45"
"129","서산","2020-04-22 01:00","5.8","3.4","250","43","6","0"
"129","서산","2020-04-22 02:00","5.9","3.2","250","46","5","0"
"129","서산","2020-04-22 03:00","6.3","5","270","45","3","0"
"129","서산","2020-04-22 04:00","6.4","4.4","290","42","6","0"
"129","서산","2020-04-22 05:00","6.2","3.7","290","47","0","0"
"129","서산","2020-04-22 06:00","5.7","3.3","290","43","0","0"
"129","서산","2020-04-22 07:00","6.7","4.1","290","43","0","0"
"129","서산","2020-04-22 08:00","7.7","7.5","290","34","0","0"
"129","서산","2020-04-22 09:00","8.4","7.1","290","40","5","0"
"129","서산","2020-04-22 10:00","9.4","6.4","270","37","7","0"
"129","서산","2020-04-22 11:00","8.9","6.3","320","39","7","0"
"129","서산","2020-04-22 12:00","9.7","6.4","270","33","7","1"
"129","서산","2020-04-22 13:00","9.8","8.3","270","35","8","71"
"129","서산","2020-04-22 14:00","9.8","6.8","290","37","7","272"
"129","서산","2020-04-22 15:00","8.7","8.6","290","31","6","424"
"129","서산","2020-04-22 16:00","9.2","7.5","290","33","7","611"
"129","서산","2020-04-22 17:00","8.1","8.6","290","35","6","738"
"129","서산","2020-04-22 18:00","7.7","6.9","290","41","6","766"
"129","서산","2020-04-22 19:00","6.5","6.9","290","43","3","618"
"129","서산","2020-04-22 20:00","5.9","5.3","290","46","0","701"
"129","서산","2020-04-22 21:00","5.5","3.5","290","50","0","652"
"129","서산","2020-04-22 22:00","5.7","3.3","290","50","1","451"
"129","서산","2020-04-22 23:00","5.4","2.9","270","54","0","252"
"129","서산","2020-04-23 00:00","5.4","3","290","58","0","57"
"129","서산","2020-04-23 01:00","4.7","1.8","290","61","0","0"
"129","서산","2020-04-23 02:00","4.4","1.2","290","63","0","0"
"129","서산","2020-04-23 03:00","5","1.9","320","59","0","0"
"129","서산","2020-04-23 04:00","5.6","2.5","320","58","0","0"
"129","서산","2020-04-23 05:00","5.6","2.6","290","57","0","0"
"129","서산","2020-04-23 06:00","5.7","2.8","290","61","1","0"
"129","서산","2020-04-23 07:00","6.8","3.2","290","59","3","0"
"129","서산","2020-04-23 08:00","8.7","4.6","290","49","1","0"
"129","서산","2020-04-23 09:00","10.1","6.1","290","47","0","0"
"129","서산","2020-04-23 10:00","11.5","6.2","270","34","0","0"
"129","서산","2020-04-23 11:00","12.3","5.7","320","29","0","0"
"129","서산","2020-04-23 12:00","13.1","5.9","270","29","0","1"
"129","서산","2020-04-23 13:00","13.5","6.2","270","33","0","66"
"129","서산","2020-04-23 14:00","13.9","5.7","250","32","0","253"
"129","서산","2020-04-23 15:00","14.1","5.3","270","33","0","467"
"129","서산","2020-04-23 16:00","13.4","5.8","270","33","0","629"
"129","서산","2020-04-23 17:00","11.8","6.5","290","33","3","731"
"129","서산","2020-04-23 18:00","10.7","5","290","32","0","772"
"129","서산","2020-04-23 19:00","8.7","4","270","41","1","798"
"129","서산","2020-04-23 20:00","7.4","3.2","270","48","0","756"
"129","서산","2020-04-23 21:00","6.4","2","250","57","0","654"
"129","서산","2020-04-23 22:00","5.6","2.2","230","58","0","506"
"129","서산","2020-04-23 23:00","4.5","2","230","63","0","293"
"129","서산","2020-04-24 00:00","4.3","1.8","200","65","0","71"
"129","서산","2020-04-24 01:00","3.6","1","180","70","3","0"
"129","서산","2020-04-24 02:00","3.8","0.8","230","73","4","0"
"129","서산","2020-04-24 03:00","2","0.1","0","83","0","0"
"129","서산","2020-04-24 04:00","1.5","0.7","180","85","2","0"
"129","서산","2020-04-24 05:00","0.7","0","0","89","3","0"
"129","서산","2020-04-24 06:00","0.4","0","0","91","3","0"
"129","서산","2020-04-24 07:00","2.4","0.9","290","90","4","0"
"129","서산","2020-04-24 08:00","8.5","2.8","180","67","4","0"
"129","서산","2020-04-24 09:00","11.5","5.3","230","46","0","0"
